,text,rating
2426,"I was excited to upgrade my kindle paperwhite, which I use daily, but I think I'll have to return it and switch to a different e-reader. Very frustrating. You can adjust the font in books but not in the home screen. Customer service had no idea how to help. I am not elderly - I am 55.",2.0
2427,We’ll…every time I set it on a desk or tray table while reading it turns off. The power button is on the bottom of the device.,2.0
2428,"I spent about 40 minutes on chat with Amazon before the representative ""got disconnected"" then another 20 minutes or so on the phone with a representative -- None of them seem to know how to remove the requirement to swipe up to view my book. My 2015 Kindle just shows my book when I open the cover. Apparently that isn't an option anymore. So, this device will be going back. I'm not spending $200 to be forced to look at Ads.",2.0
2429,Do not lose the included power cord. You will not be able to find a replacement. The one recommended by Amazon- 5ft USB to Micro USB for Fire and Kindle E-readers does NOT fit this device.,2.0
2430,I find I am reading books I don't even want because I cannot access the library or th store.. sometimes it accidentally comes up but I cannot replicate it. I want to be able to download a sample then decide if I want the book. How the check can I find the menu?????,1.0
2431,The new update 5.14.3 has completely changed the kindle layout and I am at the point I will be canceling anything to do with my kindle and storing it for the foreseeable future. You can't even rollback an update or customize with previous features. POS,1.0
2432,It was slow to start with and the pages would freeze. Now permanently frozen. Trying to return it.,1.0
2433,I loved this until it stopped working less than 2 weeks after I got it. I am extremely disappointed. Amazon customer service says there is nothing they can do but replace it and it will take over a week and a half to ship the new one. Other reviews I have found online state a similar problem. You would think a device that has been in the making with so many generations and costs over $130 would be better quality.,1.0
2434,How can 2 brand new kindles not work? And no one from Amazon could fix either one.,1.0
2435,"Bought this for my elderly mother and I thought she just couldn’t operate it correctly. Thought I’d fixed it for her and all was well. No, she’d bought another one and didn’t tell me. So now I’m stuck with a 169.00 kindle I can’t use because it’s past the refund date. 😡",1.0
2436,"I have used different paperwhites for years and love it but ugh! please for the love of all things holy move the power button. I frequently set it on the shelf of the elliptical or treadmill and it turns it off randomly. I have also hit it accidentally here and there when not paying attention switching hands, etc. Drives me nuts but it is my only complaint.",1.0
2437,"The Kindle stopped working in approximately a month and Amazon wouldn't stand by it. I received an ""application error"" and shortly thereafter the kindle wouldn't restart or reset and was frozen on the ""Kindle"" introduction screen. I was told I wouldn't get a full refund and would be charged a restocking fee (for a broken Kindle!). I just wanted a working Kindle. Very disappointed in the product and the support.",1.0
2438,"I hated how difficult it is to navigate
Text to speech doesn’t work and won’t even let me go on the book",1.0
2439,The device froze after six weeks. No warranty. Complete joke. I spent more time on hold with Amazon than was worth it.,1.0
